BASMID,EDCPUB,SPUBCHOIX,SCONSIDR,SEENJOY,SEGRADES,SEABSNT,SEFUTUREX,SEGRADEQ,FSSPORTX,FSVOL,FSMTNG,FSPTMTNG,FSATCNFN,FSFUNDRS,FSCOMMTE,FSCOUNSLR,FSFREQ,FSNOTESX,FSMEMO,FCSCHOOL,FCTEACHR,FCSTDS,FCORDER,FCSUPPRT,FHHOME,FHWKHRS,FHAMOUNT,FHCAMT,FHPLACE,FHCHECKX,FHHELP,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,HDHEALTH,CDOBMM,CDOBYY,CSEX,CSPEAKX,HHTOTALXX,RELATION,P1REL,P1SEX,P1MRSTA,P1EMPL,P1HRSWK,P1MTHSWRK,P1AGE,P2GUARD,TTLHHINC,OWNRNTHB,DSBLTY,HHPARN16X,HHPARN16_BRD,NUMSIBSX,PARGRADEX,RACEETHN,INTACC,ALLGRADEX,CENREG,ZIPLOCL
20161040187,1,2,2,2,2,3,4,3,1,2,1,2,1,2,2,1,3,1,1,1,1,1,2,1,3,5,1,1,1,4,2,2,1,1,2,2,1,2,7,1,2,1,11,2004,2,2,3,2,1,1,1,1,65,12,48,1,8,1,2,1,1,0,3,1,1,5,3,21
20161040191,1,3,2,1,1,2,5,2,1,1,1,2,1,1,2,2,10,1,1,1,1,1,1,1,3,3,1,1,1,4,2,1,2,1,1,1,2,2,4,2,2,1,11,2005,2,2,4,1,1,2,3,1,40,12,38,1,8,1,2,2,1,1,5,1,1,4,3,21
20161040200,1,2,2,1,5,5,5,3,1,1,1,1,1,2,2,2,5,1,1,1,1,1,1,1,3,7,1,1,2,4,3,1,2,2,1,1,2,2,4,1,1,1,8,2008,1,2,4,1,1,2,1,1,55,12,41,1,10,1,2,1,1,1,5,1,1,1,1,21
20161040209,1,2,2,2,1,4,5,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,3,2,1,2,1,3,2,2,2,1,1,1,1,1,2,2,2,2,9,1999,1,2,4,1,1,2,3,1,45,12,43,2,8,2,2,2,2,1,3,4,1,10,3,21
20161040240,1,1,2,3,1,8,4,3,1,2,1,2,1,1,2,2,5,1,1,2,2,3,2,2,4,5,1,2,1,3,2,1,2,2,2,1,1,1,7,1,2,3,8,2002,2,2,4,1,1,2,1,1,45,12,35,1,8,1,2,1,1,1,2,1,1,8,3,33
20161040245,1,2,1,4,4,15,4,5,1,1,2,2,2,2,2,1,3,2,2,4,4,4,4,4,3,6,3,2,1,4,4,1,1,1,1,1,1,2,5,1,1,2,6,2010,1,2,3,1,1,2,1,1,25,12,28,1,1,2,2,1,1,0,3,1,3,K,2,42
20161040252,2,3,2,3,1,5,6,1,1,2,1,1,1,2,2,1,10,1,1,1,1,1,2,2,4,12,2,2,1,3,4,1,2,2,2,1,1,1,3,2,2,1,9,2002,1,4,4,2,1,1,1,1,50,12,42,1,10,1,2,1,1,1,5,1,1,7,1,11
20161040285,1,3,2,2,1,5,5,2,1,2,1,2,1,1,2,2,4,1,1,1,2,1,1,1,3,2,1,2,1,4,2,1,2,2,2,1,1,2,7,2,2,1,12,2005,1,2,2,1,1,2,3,1,30,12,44,2,8,2,2,2,2,0,4,1,1,4,2,21
20161040291,1,2,2,1,1,0,6,1,2,2,1,2,2,2,2,2,20,2,1,1,1,1,1,2,3,5,1,1,1,1,5,2,2,2,2,2,2,2,4,2,2,1,9,1998,2,2,4,1,1,2,1,1,45,12,52,1,8,1,2,1,1,1,5,1,1,11,2,21
20161040313,1,2,2,2,1,6,5,1,1,2,1,1,1,1,1,2,10,1,1,1,1,1,2,1,3,4,1,2,1,3,1,2,1,2,2,2,1,2,6,2,2,2,12,2006,2,2,3,2,1,1,1,2,48,12,48,1,8,1,2,1,1,0,4,1,1,3,2,21
20161040324,1,2,2,1,5,4,1,3,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,5,-1,-1,-1,-1,-1,-1,2,1,1,2,1,2,2,7,2,2,1,4,2010,1,1,4,2,1,1,1,1,60,12,41,1,7,1,1,1,1,1,3,4,1,K,1,11
20161040333,1,2,1,1,2,0,6,2,1,2,1,1,1,1,2,1,4,2,1,2,2,2,1,1,4,8,1,1,1,4,4,1,1,1,2,1,1,2,7,1,2,1,2,2009,2,4,4,2,1,1,1,2,25,12,35,1,2,2,2,1,1,1,4,2,1,1,3,21
20161040336,1,2,2,2,1,3,5,1,1,1,1,2,1,1,2,2,5,1,1,2,2,3,1,1,3,1,3,1,2,2,1,1,2,1,1,1,2,2,5,2,2,1,4,2002,1,2,4,2,1,1,1,1,40,12,51,1,10,1,2,1,1,1,4,1,1,8,1,21
20161040344,1,3,2,3,1,10,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,3,3,1,2,2,4,3,1,2,1,2,1,1,2,7,2,2,3,10,2003,1,2,5,1,1,2,1,1,35,12,39,1,8,2,2,1,1,2,3,1,1,6,1,21
20161040347,1,2,1,2,2,4,4,2,1,2,2,1,1,1,2,1,15,1,1,1,2,1,1,1,3,10,1,2,1,3,2,1,1,2,2,1,1,1,3,2,1,1,10,1998,1,2,4,1,1,2,1,5,-1,2,54,1,6,1,2,1,1,1,4,3,1,11,1,21
20161040351,2,1,1,1,1,5,6,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,3,6,1,1,1,1,5,2,2,2,2,1,1,1,1,2,2,1,9,1997,2,2,4,1,1,2,1,1,40,12,51,1,10,1,2,1,1,1,5,4,1,12,3,11
20161040356,1,2,2,1,1,8,6,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,3,10,1,1,1,3,2,1,2,1,1,1,1,1,5,1,1,1,1,1998,2,2,5,2,1,1,1,1,55,12,48,1,8,1,2,1,1,2,4,1,1,12,2,11
20161040366,1,1,2,1,1,2,5,1,1,1,1,1,1,1,1,2,10,1,1,1,1,1,1,1,4,12,1,2,1,4,3,1,1,1,1,1,1,1,7,2,1,1,5,2002,1,1,4,2,1,1,1,2,40,12,44,1,10,1,2,1,1,1,4,4,1,7,2,21
20161040368,1,2,1,2,3,5,4,3,1,2,1,2,1,2,1,1,1,2,1,3,2,3,3,2,6,-1,-1,-1,-1,-1,-1,2,2,2,1,1,1,1,3,2,2,3,1,1997,1,5,3,2,1,1,1,1,52,12,31,1,2,1,2,1,1,0,1,3,1,12,2,11
20161040386,1,3,2,4,4,22,2,4,2,1,2,1,2,2,1,2,10,1,1,1,1,2,3,2,2,8,1,2,1,2,1,2,2,1,2,2,1,1,3,2,2,2,4,1998,1,2,3,1,1,2,1,1,30,12,48,1,3,1,2,1,1,0,3,1,1,12,3,13
20161040398,1,1,2,1,1,0,6,2,1,1,1,2,1,2,2,2,3,1,1,1,1,1,1,1,3,4,1,1,1,4,1,1,2,1,2,1,1,2,7,2,1,2,7,2004,1,2,4,2,1,1,1,2,70,12,40,1,8,1,2,1,1,1,5,1,1,5,3,32
20161040407,1,3,2,3,3,2,2,4,2,2,1,2,1,2,2,2,3,1,1,4,2,4,1,2,3,4,1,2,1,4,3,2,1,2,1,1,2,2,6,2,2,1,3,2009,1,2,4,2,1,1,5,1,74,8,38,2,4,2,1,3,2,1,1,3,3,1,2,41
20161040447,1,2,2,2,1,7,5,2,1,1,1,2,1,1,2,2,20,1,1,1,1,1,2,1,3,4,1,1,1,4,2,1,2,2,2,1,1,1,6,1,1,1,9,2006,2,2,5,2,1,1,1,2,60,12,47,1,10,1,2,1,1,2,4,1,1,4,4,41
20161040449,2,3,2,1,1,1,6,1,1,1,1,2,1,1,2,2,6,2,1,2,1,1,1,1,2,1,3,1,1,4,2,1,1,1,2,1,2,1,7,1,1,1,12,2006,2,2,5,1,1,2,1,5,-1,0,42,1,10,1,2,1,1,2,4,4,1,3,2,12
20161040453,1,2,2,1,1,9,6,2,2,1,1,1,1,1,2,2,12,1,1,2,3,2,2,2,6,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,1,7,1,2,1,1,2009,2,2,5,1,1,2,1,5,-1,0,37,1,9,1,2,1,1,2,4,4,1,1,4,21
20161040483,1,1,1,4,4,15,2,4,1,2,1,1,1,1,2,1,6,1,1,2,2,2,2,2,3,8,2,2,1,4,3,1,1,1,1,1,2,2,7,1,2,2,3,2000,2,2,3,1,1,2,3,1,40,12,49,2,4,2,1,2,2,1,2,1,3,9,2,23
20161040487,1,1,2,2,1,2,5,1,1,1,1,2,1,1,2,1,20,2,1,1,1,1,2,1,4,23,2,2,1,3,2,1,2,1,1,2,2,1,7,1,2,2,4,1999,2,2,4,2,1,1,1,1,55,12,53,1,9,1,2,1,1,1,5,1,1,11,3,21
20161040498,2,3,1,1,1,2,6,1,1,1,1,2,1,2,2,2,5,1,1,1,1,1,1,1,2,2,3,1,1,3,4,2,2,2,2,1,1,1,0,1,1,1,9,2005,1,2,4,1,1,2,1,5,-1,9,43,1,9,2,2,1,1,1,4,1,1,5,1,21
20161040510,1,1,2,1,5,8,4,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,3,1,2,2,2,2,1,1,2,2,2,2,1,12,2000,2,3,3,2,1,1,1,1,8,12,52,1,5,1,2,1,1,0,1,3,1,9,2,11
20161040521,1,2,2,2,3,10,3,3,2,2,2,2,2,2,2,2,0,1,2,2,3,2,2,2,4,10,2,2,1,4,4,1,2,2,1,2,1,1,5,1,1,2,9,2000,2,2,2,2,1,1,1,1,40,12,45,2,4,2,2,3,2,0,4,2,3,9,4,21
20161040522,1,1,1,2,5,6,6,3,1,1,2,2,2,1,2,2,5,2,2,4,4,4,3,4,5,-1,-1,-1,-1,-1,-1,2,2,1,2,2,1,2,6,2,2,3,3,2008,1,3,4,1,1,2,4,5,-1,2,25,1,1,2,2,1,1,1,3,3,3,2,4,41
20161040530,2,3,1,1,1,0,6,1,1,2,1,1,1,1,1,2,5,1,1,1,1,1,1,1,4,6,1,1,1,3,1,1,2,1,2,2,1,2,3,2,2,1,9,2000,1,2,4,1,1,2,1,1,40,12,48,1,8,1,2,1,1,1,5,1,1,9,4,21
20161040531,1,2,2,2,2,5,5,2,1,2,1,2,1,1,2,2,10,2,1,2,2,1,1,2,4,8,2,2,2,1,1,2,2,2,2,1,2,2,3,2,1,1,5,2001,2,2,4,1,1,2,1,1,20,12,48,1,10,1,2,1,1,1,5,1,1,9,3,21
20161040546,1,2,2,2,1,1,6,2,1,2,1,1,2,1,2,2,3,2,2,1,2,1,1,2,4,15,1,1,1,3,2,1,2,1,2,2,1,1,7,2,2,2,4,2000,2,2,4,2,2,1,1,1,50,12,50,1,8,1,1,1,1,1,5,4,1,10,2,21
20161040562,1,2,2,2,1,4,5,2,1,2,1,2,1,1,2,1,3,1,1,2,2,1,1,2,3,4,1,1,1,4,3,1,1,1,2,1,2,2,2,2,2,1,10,2007,2,2,2,1,1,2,5,1,40,12,25,2,5,2,2,2,2,0,3,1,1,2,2,22
20161040564,1,2,2,1,1,4,5,1,1,2,1,2,1,1,2,2,10,1,1,1,1,1,1,1,3,1,1,1,1,4,3,1,2,1,2,1,1,2,7,2,2,1,1,2009,1,2,4,1,1,2,1,5,-1,0,33,1,7,1,2,1,1,1,3,1,1,1,1,42
20161040607,2,2,1,1,1,15,6,1,1,1,1,1,1,1,2,2,25,1,1,1,1,1,1,1,3,20,2,2,1,4,3,1,1,1,1,1,1,1,6,1,1,2,7,2006,2,2,4,2,1,1,1,1,60,12,44,1,10,1,2,1,1,0,5,4,1,4,2,21
20161040618,1,3,1,4,3,0,6,3,1,2,1,1,1,2,2,1,3,1,2,2,2,2,3,2,3,1,3,1,1,3,3,2,2,1,1,1,1,2,5,2,2,1,2,2001,2,2,5,1,1,1,1,5,-1,0,57,1,2,1,2,1,1,2,4,2,1,9,2,21
20161040620,1,1,1,2,1,2,6,2,1,1,1,2,2,1,2,2,2,2,1,3,2,3,2,3,4,5,3,2,1,4,4,2,1,2,1,1,1,1,4,1,2,2,5,2009,1,2,5,1,1,2,1,5,-1,0,41,1,3,1,2,1,1,1,4,3,1,1,2,11
20161040637,1,1,2,1,2,0,5,2,1,2,1,1,1,2,2,1,6,1,1,1,1,1,1,1,4,2,2,2,1,4,4,1,1,1,1,1,1,2,0,2,1,1,6,2004,1,2,3,1,1,2,1,2,50,12,42,1,10,1,2,1,1,0,4,1,1,1,3,21
20161040644,2,1,1,2,2,0,5,2,1,2,1,2,2,1,2,2,4,1,1,1,2,1,1,2,4,18,2,2,1,3,1,1,2,2,2,2,1,1,7,2,2,1,12,1999,2,2,6,1,1,2,1,1,23,12,49,1,10,1,2,1,1,3,5,1,1,10,3,21
20161040694,1,3,2,2,3,2,4,3,2,2,2,2,2,2,2,2,0,1,1,2,2,2,2,1,3,10,2,2,1,4,2,2,2,2,2,1,1,2,3,2,1,1,1,1998,1,2,3,1,1,2,1,1,20,12,55,1,7,1,2,1,1,0,4,4,2,12,3,43
20161040698,1,1,2,3,1,0,6,1,1,1,1,1,1,1,1,1,5,1,1,1,2,2,2,2,2,5,1,1,2,3,1,1,2,2,1,1,1,2,4,2,1,2,6,1999,2,2,4,1,1,2,3,1,40,12,38,2,2,1,1,2,2,2,3,1,1,11,2,23
20161040794,2,2,2,1,5,3,5,3,1,1,1,2,1,1,2,1,10,1,1,1,1,1,1,1,3,4,1,2,1,4,3,1,1,2,1,1,1,1,2,1,1,1,8,2008,1,2,4,1,2,2,1,5,-1,0,49,1,10,1,2,1,1,1,5,4,1,1,4,11
20161040812,1,1,2,2,2,3,5,3,1,1,1,1,1,1,2,1,10,1,1,1,1,2,2,1,4,10,2,2,1,4,4,1,2,1,1,1,2,2,5,1,2,1,3,2006,1,2,4,1,1,2,1,1,50,12,41,1,7,1,1,1,1,1,4,1,1,3,4,12
20161040873,2,1,1,3,2,0,2,4,1,2,1,2,1,1,2,2,4,1,1,3,3,4,2,3,6,-1,-1,-1,-1,-1,-1,2,2,2,2,2,1,2,7,2,2,2,6,2000,2,2,3,2,2,2,1,1,55,12,59,1,10,1,1,1,1,0,4,1,1,10,2,41
20161040919,1,3,1,2,5,2,5,3,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,3,6,-1,-1,-1,-1,-1,-1,2,2,2,2,2,1,1,7,2,2,1,1,2001,1,2,4,1,1,2,4,7,-1,0,43,2,2,2,2,2,2,2,3,1,1,9,1,11
20161040962,1,2,2,2,2,7,6,2,1,2,2,2,1,1,2,2,5,2,1,1,1,2,1,1,4,10,1,1,1,4,4,1,1,1,1,1,1,1,7,2,2,3,7,2008,1,2,4,1,1,2,5,3,-1,1,42,2,1,2,2,2,2,2,3,2,1,K,4,12
20161040966,1,3,2,2,5,0,6,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,3,10,1,1,1,4,3,1,1,2,2,2,2,1,7,1,1,2,4,2007,1,4,4,2,1,1,1,1,40,12,45,1,10,1,2,1,1,1,4,4,1,3,4,12
20161040987,1,3,2,2,2,2,6,3,1,2,1,2,1,2,2,2,4,2,1,2,2,2,1,2,3,40,1,1,1,4,5,2,1,2,2,2,2,1,0,2,1,3,7,2006,1,3,5,1,1,2,1,5,-1,0,49,1,3,1,2,1,1,2,1,3,3,4,3,21
20161041019,1,2,2,1,1,2,6,2,1,1,1,1,1,1,1,1,10,2,1,2,1,2,2,2,3,10,1,1,1,3,5,1,2,1,1,1,1,1,7,2,2,2,1,1999,2,2,3,1,1,2,3,7,-1,1,53,2,4,2,2,2,2,1,4,1,1,11,2,11
20161041035,1,3,1,2,2,1,6,2,2,2,1,2,2,2,2,1,4,1,1,1,1,1,1,1,3,1,1,2,1,1,5,2,2,2,2,1,2,2,0,2,2,2,5,2002,2,2,4,2,1,1,5,1,45,12,46,1,8,2,2,1,1,1,1,3,1,8,2,21
20161041052,1,1,2,2,1,5,6,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,4,12,2,2,1,2,5,2,2,2,2,2,2,2,5,2,2,2,8,2000,2,2,3,1,1,2,3,1,40,12,40,2,8,1,2,2,2,1,3,1,1,10,1,31
20161041102,1,3,2,2,2,3,6,2,1,1,1,1,1,2,2,2,10,2,1,2,3,2,2,3,6,-1,-1,-1,-1,-1,-1,1,1,1,2,1,2,2,7,2,1,2,3,2010,1,6,5,2,1,1,1,2,35,12,45,1,10,1,2,1,1,2,5,4,1,K,1,21
20161041107,1,1,2,2,1,2,6,1,1,1,1,1,1,1,2,2,5,2,1,2,2,1,2,2,4,5,2,2,1,4,4,1,1,1,1,1,1,1,7,2,1,1,1,2008,1,2,5,1,1,2,1,2,15,12,44,1,10,1,2,1,1,2,5,1,1,2,2,11
20161041151,1,2,1,2,1,8,5,3,1,1,1,1,1,1,1,2,20,1,1,2,1,1,2,2,3,3,1,2,1,4,3,1,2,2,2,1,1,2,6,2,2,1,6,2007,1,2,4,1,1,2,1,2,12,12,33,1,4,2,2,1,1,1,3,1,1,3,4,31
20161041160,1,3,2,1,3,0,6,3,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,3,1,1,1,1,3,5,2,2,2,1,1,1,1,5,1,1,3,9,2001,1,2,4,1,1,2,5,1,42,12,51,1,2,1,2,1,1,1,2,2,1,8,2,12
20161041163,1,1,2,4,1,10,6,1,1,1,1,2,1,1,2,2,20,2,1,1,1,1,1,1,1,1,3,3,1,4,1,2,2,1,1,2,1,2,4,2,2,1,8,2001,1,2,5,1,1,2,1,5,-1,0,41,1,9,1,2,1,1,2,3,1,1,9,4,21
20161041180,1,3,2,3,2,3,5,2,1,2,1,1,1,1,2,1,4,1,1,2,2,2,2,2,3,5,1,2,1,3,1,2,2,2,2,2,1,2,6,1,2,2,1,1999,2,2,4,2,1,1,1,1,45,12,56,1,9,1,1,1,1,1,4,1,1,11,1,13
20161041192,2,2,1,1,2,2,6,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,7,2,1,1,3,1998,1,2,4,1,1,2,1,1,40,12,48,1,10,1,2,1,1,1,5,1,1,12,1,21
20161041210,1,3,2,1,1,4,4,2,2,1,1,1,1,2,2,2,7,2,2,1,1,1,2,1,4,1,1,2,1,4,2,1,2,1,1,1,1,2,6,2,2,1,11,2003,2,2,4,2,1,1,1,1,65,9,45,1,7,1,2,1,1,1,3,1,1,7,2,31
20161041220,1,2,2,2,1,0,6,1,2,2,2,2,2,2,2,2,0,1,1,3,3,3,3,3,2,2,1,1,1,3,1,2,2,1,2,2,1,2,5,2,2,1,6,2005,2,2,3,1,1,2,3,1,37,8,35,2,3,2,2,2,2,0,3,1,1,5,2,41
20161041223,1,3,2,2,1,16,6,2,2,2,1,2,1,1,2,1,6,2,1,3,3,3,3,3,4,8,1,2,1,3,1,2,2,2,2,1,1,1,6,2,2,3,11,2000,2,2,4,1,1,2,1,1,20,1,51,1,8,1,2,1,1,1,5,1,1,10,2,22
20161041238,2,3,2,2,1,3,1,2,1,1,1,1,1,1,1,2,5,2,1,1,1,1,1,1,6,-1,-1,-1,-1,-1,-1,2,1,2,1,1,1,1,6,1,2,2,8,2001,2,2,4,1,1,2,1,5,-1,0,49,1,9,1,2,1,1,1,1,1,2,9,3,42
20161041241,1,1,2,2,1,9,6,1,1,2,1,2,1,2,2,1,4,1,1,1,1,1,2,2,3,12,1,1,1,2,1,1,2,2,2,2,1,1,3,2,2,2,2,2000,2,2,3,1,1,2,1,1,40,10,53,1,8,1,2,1,1,0,5,1,1,10,3,12
20161041242,1,3,1,1,1,10,1,1,1,1,1,2,1,2,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,2,7,2,2,2,12,1995,1,2,5,2,1,1,1,1,50,12,49,1,10,1,1,1,1,2,5,1,1,12,3,21
20161041256,1,3,2,2,2,5,3,3,1,1,1,2,1,1,2,1,7,1,1,1,2,1,1,1,4,4,1,2,1,4,4,1,2,1,1,1,1,2,7,1,2,1,2,2007,1,2,5,1,1,2,1,1,20,10,40,1,9,1,2,1,1,2,5,1,1,3,3,21
20161041276,1,2,2,2,1,2,6,3,1,2,1,2,1,1,2,2,5,2,1,2,2,2,1,1,4,6,2,2,1,3,2,1,2,2,2,2,1,2,3,2,2,1,8,2004,2,2,5,1,1,2,1,1,15,12,57,1,10,1,2,1,1,2,5,4,1,6,1,21
20161041287,2,1,1,1,5,1,6,2,1,1,1,1,1,1,1,1,10,1,1,1,2,1,2,2,3,3,1,1,1,4,3,1,1,2,2,1,2,2,4,2,2,1,12,2008,2,2,4,1,1,2,3,2,35,12,44,2,8,1,1,2,2,2,5,1,1,1,2,21
20161041288,1,3,2,2,1,0,4,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,3,7,1,1,1,4,1,1,2,2,1,2,2,2,5,2,2,2,4,2001,1,2,4,1,1,2,5,7,-1,0,54,2,3,1,2,2,2,0,1,1,2,9,3,12
20161041290,1,3,2,1,2,0,5,2,2,2,2,2,2,2,2,1,5,1,1,1,2,2,2,2,2,5,1,1,1,3,2,2,2,2,2,2,1,1,4,2,2,1,8,1999,2,2,2,2,1,1,1,6,-1,0,67,2,6,1,2,3,2,0,3,4,1,11,2,21
20161041308,2,1,2,2,2,0,6,2,1,2,1,1,1,1,2,1,20,1,1,2,1,2,1,1,3,15,3,1,1,3,1,2,1,2,1,1,1,1,7,1,1,2,9,2000,1,2,2,2,1,1,3,1,40,12,77,2,5,1,2,3,2,0,5,2,1,9,2,11
20161041310,1,1,2,1,1,1,6,1,1,2,1,2,2,1,2,2,3,1,1,2,2,2,3,2,3,8,1,1,1,1,5,2,2,2,2,1,1,1,5,1,1,1,11,1998,2,2,4,1,1,2,1,5,-1,0,46,1,9,1,2,1,1,1,4,4,1,12,4,11
20161041321,1,3,2,2,1,1,5,1,1,1,1,2,1,2,2,2,4,1,1,2,2,1,1,2,3,3,1,1,2,4,2,2,1,2,1,1,2,2,2,2,2,1,1,2007,1,2,4,2,1,1,1,1,40,12,39,1,9,1,2,1,1,1,4,1,1,3,2,41
20161041326,1,2,2,2,1,4,6,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,1,1,1,1,1,7,1,1,1,1,2006,2,5,8,2,1,1,1,1,40,12,51,1,9,2,2,1,1,5,4,3,1,4,3,21
20161041339,1,2,1,2,2,6,6,3,1,1,1,2,2,1,1,2,25,1,1,2,2,1,1,2,2,3,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,5,1998,2,2,4,1,1,2,1,6,-1,2,48,1,10,1,2,1,1,1,5,1,1,12,2,41
20161041360,1,2,1,2,1,1,5,2,1,1,1,2,1,1,2,2,6,1,1,1,1,1,2,1,2,1,1,1,1,4,3,1,1,2,1,1,2,2,5,2,2,1,3,2009,2,2,4,1,1,2,1,1,40,12,41,1,9,1,2,2,1,1,3,1,1,1,3,21
20161041362,1,1,2,2,1,2,6,1,1,2,2,2,2,1,2,2,5,2,1,2,2,2,2,3,4,8,2,2,1,3,5,1,2,2,1,1,1,1,1,2,2,2,1,2001,2,2,7,1,1,2,3,1,50,12,52,2,10,1,2,2,2,4,3,1,1,9,4,11
20161041398,1,2,2,1,5,5,6,1,1,2,1,2,1,1,2,2,5,1,1,1,1,2,1,1,4,7,1,1,1,3,3,1,2,2,2,2,1,1,5,1,2,3,4,2005,2,2,5,1,1,2,1,1,53,12,44,1,8,1,2,1,1,2,4,4,1,5,1,21
20161041410,1,1,2,2,2,0,5,2,1,2,1,2,1,1,2,2,6,1,1,1,1,1,1,1,3,6,1,2,1,4,4,1,1,1,1,1,1,1,7,1,2,1,3,2010,2,2,5,1,1,2,1,5,-1,3,36,1,4,2,2,1,1,2,3,2,1,K,2,21
20161041419,2,3,2,1,1,4,6,1,1,1,1,2,1,1,2,1,20,1,1,1,1,1,1,1,3,10,1,1,2,1,5,2,2,1,1,1,1,1,5,2,1,1,5,1999,1,2,4,2,1,1,1,2,40,12,56,1,7,1,2,1,1,1,3,1,1,11,4,11
20161041451,2,2,1,2,2,1,5,3,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,3,5,1,2,1,4,3,2,2,1,1,1,1,2,3,2,2,1,8,2005,1,2,4,1,1,2,1,1,24,9,40,1,8,3,1,1,1,1,4,1,1,4,2,21
20161041458,2,2,1,1,1,1,5,1,1,1,1,2,1,1,1,2,6,1,1,1,1,1,1,1,3,4,1,1,1,3,3,1,2,2,2,2,1,1,5,1,2,2,12,2002,2,2,4,1,1,2,1,1,40,12,49,1,10,2,2,1,1,1,5,1,1,7,4,21
20161041493,1,2,2,2,2,19,4,3,1,2,1,2,2,2,2,2,3,1,1,3,3,3,2,4,1,0,3,1,3,3,5,1,1,2,1,1,2,2,7,1,1,2,6,2005,2,2,4,1,1,2,1,5,-1,5,36,1,4,2,2,1,1,1,3,1,1,5,2,41
20161041502,1,2,2,2,2,0,6,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,4,2,1,1,1,3,2,1,2,2,1,2,1,2,2,2,2,3,11,1998,1,2,4,1,1,2,1,1,40,12,52,1,2,1,2,1,1,1,3,4,1,11,2,21
20161041508,1,1,2,2,1,1,6,1,1,1,1,2,1,1,1,1,12,1,1,1,2,1,2,1,4,10,1,1,1,2,1,1,2,2,1,2,2,1,4,2,2,1,7,1998,2,2,6,1,1,2,1,1,75,12,46,1,9,1,2,1,1,3,5,1,1,12,3,42
20161041515,1,1,1,2,2,1,6,3,1,1,1,2,1,2,2,2,10,1,1,1,1,1,1,1,4,5,1,2,1,4,4,1,1,2,2,1,2,1,7,1,2,1,10,2003,2,2,8,2,1,1,1,2,15,12,42,1,7,1,2,1,1,5,5,1,1,6,4,12
20161041522,1,1,2,2,2,3,5,3,2,2,2,2,2,2,2,1,1,1,1,2,2,3,2,2,2,3,1,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,9,2000,2,2,5,1,1,2,1,1,40,12,43,1,7,1,2,1,1,2,5,1,1,9,3,23
20161041528,1,2,1,2,1,5,6,1,1,1,1,2,1,1,2,2,4,2,1,2,1,2,3,3,2,3,1,1,1,4,2,1,1,1,1,1,1,1,6,1,1,1,4,2005,2,2,4,2,3,1,1,1,50,12,31,1,7,1,2,1,1,1,3,1,3,5,3,43
20161041532,1,2,2,2,2,2,5,2,1,2,1,1,1,2,2,2,5,2,1,1,2,2,1,1,3,4,1,1,1,4,2,2,2,2,1,1,1,1,7,2,2,1,7,2005,1,2,3,2,1,1,3,1,40,12,53,2,6,1,2,3,2,1,4,1,1,5,4,33
20161041547,1,1,2,2,3,8,4,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,4,2,2,2,1,4,2,2,2,2,2,2,1,2,6,2,2,4,6,2000,2,2,4,1,1,2,1,1,32,12,47,1,3,1,2,1,1,0,3,3,1,10,2,21
20161041550,1,3,2,1,1,1,6,1,1,1,1,1,1,1,2,2,10,2,1,1,3,1,2,2,1,0,3,1,3,4,1,1,1,1,1,1,1,2,5,2,1,1,11,2005,1,2,3,1,1,2,1,1,45,12,41,1,8,1,2,1,1,0,5,1,1,4,3,42
20161041558,1,1,2,2,1,3,6,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,4,12,1,2,1,4,1,1,2,2,2,1,1,1,6,2,2,1,7,1999,2,2,4,1,1,2,1,1,40,12,43,1,9,1,2,1,1,1,5,1,1,11,4,31
20161041566,1,3,2,1,2,8,2,3,2,2,2,2,2,2,2,2,0,1,1,1,1,2,1,1,5,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,7,2,2,1,8,2000,1,2,2,1,1,2,3,7,-1,0,51,2,1,2,1,2,2,0,3,4,1,11,2,31
